Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20225,A03,RLUS_1665D_75_F1,RLUS_1665D_75_F1,1,m
SP20225,A04,RLUS_1665D_03,RLUS_1665D_03,-1,m
SP20225,A05,RLUS_1665D_75_F2,RLUS_1665D_75_F2,1,m
SP20225,A06,RLUS_1665D_04,RLUS_1665D_04,-1,m
SP20225,A07,RLUS_1665D_75_F3,RLUS_1665D_75_F3,1,m
SP20225,A08,RLUS_1665D_05,RLUS_1665D_05,-1,m
SP20225,A09,RLUS_1665D_75_F4,RLUS_1665D_75_F4,1,m
SP20225,A10,RLUS_1665D_06,RLUS_1665D_06,-1,m
SP20225,A11,Abyssomicin2,Abyssomicin2,39,m
SP20225,A12,RLUS_1665D_07,RLUS_1665D_07,-1,m
SP20225,A13,MirilactamA,MirilactamA,5,m
SP20225,A14,RLUS_1665D_08,RLUS_1665D_08,-1,m
SP20225,A15,RLUS_1775D_A_2x,RLUS_1775D_A_2x,5,m
SP20225,A16,RLUS_1665D_09,RLUS_1665D_09,-1,m
SP20225,A17,RLUS_1775D_1_Acetyl,RLUS_1775D_1_Acetyl,5,m
SP20225,A18,RLUS_1665D_10,RLUS_1665D_10,-1,m
SP20225,A20,RLUS_1665D_11,RLUS_1665D_11,-1,m
SP20225,A22,RLUS_1665D_12,RLUS_1665D_12,-1,m
SP20225,B03,RLUS_1665D_75_F1,RLUS_1665D_75_F1,0.5,m
SP20225,B04,RLUS_1511E_03,RLUS_1511E_03,-1,m
SP20225,B05,RLUS_1665D_75_F2,RLUS_1665D_75_F2,0.5,m
SP20225,B06,RLUS_1511E_04,RLUS_1511E_04,-1,m
SP20225,B07,RLUS_1665D_75_F3,RLUS_1665D_75_F3,0.5,m
SP20225,B08,RLUS_1511E_05,RLUS_1511E_05,-1,m
SP20225,B09,RLUS_1665D_75_F4,RLUS_1665D_75_F4,0.5,m
SP20225,B10,RLUS_1511E_06,RLUS_1511E_06,-1,m
SP20225,B11,Abyssomicin2,Abyssomicin2,19.5,m
SP20225,B12,RLUS_1511E_07,RLUS_1511E_07,-1,m
SP20225,B13,MirilactamA,MirilactamA,2.5,m
SP20225,B14,RLUS_1511E_08,RLUS_1511E_08,-1,m
SP20225,B15,RLUS_1775D_A_2x,RLUS_1775D_A_2x,2.5,m
SP20225,B16,RLUS_1511E_09,RLUS_1511E_09,-1,m
SP20225,B17,RLUS_1775D_1_Acetyl,RLUS_1775D_1_Acetyl,2.5,m
SP20225,B18,RLUS_1511E_10,RLUS_1511E_10,-1,m
SP20225,B20,RLUS_1511E_11,RLUS_1511E_11,-1,m
SP20225,B22,RLUS_1511E_12,RLUS_1511E_12,-1,m
SP20225,C03,RLUS_1665D_75_F1,RLUS_1665D_75_F1,0.25,m
SP20225,C04,RLUS_1665D_13,RLUS_1665D_13,-1,m
SP20225,C05,RLUS_1665D_75_F2,RLUS_1665D_75_F2,0.25,m
SP20225,C06,RLUS_1665D_14,RLUS_1665D_14,-1,m
SP20225,C07,RLUS_1665D_75_F3,RLUS_1665D_75_F3,0.25,m
SP20225,C08,RLUS_1665D_15,RLUS_1665D_15,-1,m
SP20225,C09,RLUS_1665D_75_F4,RLUS_1665D_75_F4,0.25,m
