Plate Map,UTSW Plate Map,MoleculeID,Sample ID,Well,Human Readable Name,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
SP60003,UTSW_657,SW221026-1,SN-F-033-11,A03,SW221026-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221042-1,SN-F-033-12,A04,SW221042-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221058-1,SN-F-033-13,A05,SW221058-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221074-1,SN-F-033-14,A06,SW221074-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221090-1,SN-F-033-15,A07,SW221090-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221106-1,SN-F-033-16,A08,SW221106-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221122-1,SN-F-033-17,A09,SW221122-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221138-1,SN-F-033-18,A10,SW221138-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221154-1,SN-F-033-19,A11,SW221154-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221170-1,SN-F-033-20,A12,SW221170-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221027-1,SN-F-042-1,B03,SW221027-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221043-1,SN-F-042-2,B04,SW221043-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221059-1,SN-F-042-3,B05,SW221059-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221075-1,SN-F-042-4,B06,SW221075-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221091-1,SN-F-042-5,B07,SW221091-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221107-1,SN-F-042-6,B08,SW221107-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221123-1,SN-F-042-7,B09,SW221123-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221139-1,SN-F-042-8,B10,SW221139-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221155-1,SN-F-042-9,B11,SW221155-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221171-1,SN-F-042-10,B12,SW221171-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221028-1,SN-F-042-11,C03,SW221028-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221044-1,SN-F-042-12,C04,SW221044-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221060-1,SN-F-042-13,C05,SW221060-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221076-1,SN-F-042-14,C06,SW221076-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221092-1,SN-F-042-15,C07,SW221092-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221108-1,SN-F-042-16,C08,SW221108-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221124-1,SN-F-042-17,C09,SW221124-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221140-1,SN-F-042-18,C10,SW221140-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221156-1,SN-F-042-19,C11,SW221156-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221172-1,SN-F-042-20,C12,SW221172-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221029-1,SN-F-048-1,D03,SW221029-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221045-1,SN-F-048-2,D04,SW221045-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221061-1,SN-F-048-3,D05,SW221061-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221077-1,SN-F-048-4,D06,SW221077-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221093-1,SN-F-048-5,D07,SW221093-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221109-1,SN-F-048-6,D08,SW221109-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221125-1,SN-F-048-7,D09,SW221125-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221141-1,SN-F-048-8,D10,SW221141-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221157-1,SN-F-048-9,D11,SW221157-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221173-1,SN-F-048-10,D12,SW221173-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221030-1,SN-F-048-11,E03,SW221030-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221046-1,SN-F-048-12,E04,SW221046-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221062-1,SN-F-048-13,E05,SW221062-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221078-1,SN-F-048-14,E06,SW221078-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221094-1,SN-F-048-15,E07,SW221094-1,10,mg/mL,50,Scott La,20171103
SP60003,UTSW_657,SW221110-1,SN-F-048-16,E08,SW221110-1,10,mg/mL,50,Scott La,20171103
