Plate Map,UTSW Plate Map,MoleculeID,Sample ID,Well,Human Readable Name,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
SP60004,UTSW_661,SW222394-1,SNG015-11,A03,SW222394-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222395-1,SNG015-12,A04,SW222395-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222396-1,SNG015-13,A05,SW222396-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222397-1,SNG015-14,A06,SW222397-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222398-1,SNG015-15,A07,SW222398-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222399-1,SNG015-16,A08,SW222399-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222400-1,SNG015-17,A09,SW222400-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222401-1,SNG015-18,A10,SW222401-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222402-1,SNG015-19,A11,SW222402-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222403-1,SNG015-20,A12,SW222403-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222404-1,SNG010-1,B03,SW222404-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222405-1,SNG010-2,B04,SW222405-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222406-1,SNG010-3,B05,SW222406-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222407-1,SNG010-4,B06,SW222407-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222408-1,SNG010-5,B07,SW222408-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222409-1,SNG010-6,B08,SW222409-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222410-1,SNG010-7,B09,SW222410-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222411-1,SNG010-8,B10,SW222411-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222412-1,SNG010-9,B11,SW222412-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222413-1,SNG010-10,B12,SW222413-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222414-1,SNG010-11,C03,SW222414-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222415-1,SNG010-12,C04,SW222415-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222416-1,SNG010-13,C05,SW222416-1,10,mg/mL,50,Scott La,20171130
SP60004,UTSW_661,SW222417-1,SNG010-14,C06,SW222417-1,10,mg/mL,50,Scott La,20171130
