384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
20150618 Crews,SP10073,A03,C011027 H2 H1,C011027 H2 H1,25,m,3,1
20150618 Crews,SP10073,A04,94591 W,94591 W,50,m,4,1
20150618 Crews,SP10073,A05,C011027 H2 H1,C011027 H2 H1,0.09765625,m,5,1
20150618 Crews,SP10073,A06,94591 F,94591 F,50,m,6,1
20150618 Crews,SP10073,A07,PC41 - Jasplakinolide (97001),PC41 - Jasplakinolide (97001),10,m,7,1
20150618 Crews,SP10073,A08,94591 F F0,94591 F F0,20,m,8,1
20150618 Crews,SP10073,A09,PC925 - Efrapeptin F,PC925 - Efrapeptin F,10,m,9,1
20150618 Crews,SP10073,A10,94591 F F1,94591 F F1,20,m,10,1
20150618 Crews,SP10073,A11,didemnin B,didemnin B,10,m,11,1
20150618 Crews,SP10073,A12,94591 F F2,94591 F F2,20,m,12,1
20150618 Crews,SP10073,A13,myxothiazol (088A04A F H1),myxothiazol (088A04A F H1),25,m,13,1
20150618 Crews,SP10073,A14,94591 F F3,94591 F F3,20,m,14,1
20150618 Crews,SP10073,A15,PC833 - Psymberin (fred),PC833 - Psymberin (fred),5,m,15,1
20150618 Crews,SP10073,A16,94591 F F4,94591 F F4,20,m,16,1
20150618 Crews,SP10073,A17,PC833 - Psymberin (fred),PC833 - Psymberin (fred),0.01953125,m,17,1
20150618 Crews,SP10073,A18,94591 F F5,94591 F F5,20,m,18,1
20150618 Crews,SP10073,A19,Latrunculin A,Latrunculin A,10,m,19,1
20150618 Crews,SP10073,A20,94593 W,94593 W,50,m,20,1
20150618 Crews,SP10073,A21,xenorhabdin I (M135NC101Ax F P4),xenorhabdin I (M135NC101Ax F P4),25,m,21,1
20150618 Crews,SP10073,A22,94593 F,94593 F,50,m,22,1
20150618 Crews,SP10073,B03,95507 W,95507 W,50,m,3,2
20150618 Crews,SP10073,B04,95556 W,95556 W,50,m,4,2
20150618 Crews,SP10073,B05,95507 F,95507 F,50,m,5,2
20150618 Crews,SP10073,B06,95556 F,95556 F,50,m,6,2
20150618 Crews,SP10073,B08,95556F F0,95556F F0,20,m,8,2
20150618 Crews,SP10073,B09,95507F F1,95507F F1,20,m,9,2
20150618 Crews,SP10073,B10,95556F F1,95556F F1,20,m,10,2
20150618 Crews,SP10073,B11,95507F F2,95507F F2,20,m,11,2
20150618 Crews,SP10073,B12,95556F F2,95556F F2,20,m,12,2
20150618 Crews,SP10073,B13,95507F F3,95507F F3,20,m,13,2
20150618 Crews,SP10073,B14,95556F F3,95556F F3,20,m,14,2
20150618 Crews,SP10073,B15,95507F F4,95507F F4,20,m,15,2
20150618 Crews,SP10073,B16,95556F F4,95556F F4,20,m,16,2
20150618 Crews,SP10073,B17,95507F F5,95507F F5,20,m,17,2
20150618 Crews,SP10073,B18,95556F F5,95556F F5,20,m,18,2
20150618 Crews,SP10073,B19,95509 W,95509 W,50,m,19,2
20150618 Crews,SP10073,B20,95561 W,95561 W,50,m,20,2
20150618 Crews,SP10073,B21,95509 F,95509 F,50,m,21,2
20150618 Crews,SP10073,B22,95561 F,95561 F,50,m,22,2
20150618 Crews,SP10073,C03,C011027 H2 H1,C011027 H2 H1,12.5,m,3,3
20150618 Crews,SP10073,C04,94593 F F0,94593 F F0,20,m,4,3
20150618 Crews,SP10073,C05,C011027 H2 H1,C011027 H2 H1,0.048828125,m,5,3
20150618 Crews,SP10073,C06,94593 F F1,94593 F F1,20,m,6,3
20150618 Crews,SP10073,C07,PC41 - Jasplakinolide (97001),PC41 - Jasplakinolide (97001),3.333333333,m,7,3
20150618 Crews,SP10073,C08,94593 F F2,94593 F F2,20,m,8,3
20150618 Crews,SP10073,C09,PC925 - Efrapeptin F,PC925 - Efrapeptin F,5,m,9,3
20150618 Crews,SP10073,C10,94593 F F3,94593 F F3,20,m,10,3
20150618 Crews,SP10073,C11,didemnin B,didemnin B,3.333333333,m,11,3
20150618 Crews,SP10073,C12,94593 F F4,94593 F F4,20,m,12,3
20150618 Crews,SP10073,C13,myxothiazol (088A04A F H1),myxothiazol (088A04A F H1),12.5,m,13,3
20150618 Crews,SP10073,C14,94593 F F5,94593 F F5,20,m,14,3
20150618 Crews,SP10073,C15,PC833 - Psymberin (fred),PC833 - Psymberin (fred),2.5,m,15,3
